"response_id","timestamp","term","probability","order","age_band","english_background","education_level","country_of_residence"
48,"2026-01-03T16:44:25.362372","Very Good Chance",75,10,"","","",""
48,"2026-01-03T16:44:25.362372","Will Happen",100,6,"","","",""
50,"2026-01-03T16:44:47.691105","About Even",50,16,"","","",""
50,"2026-01-03T16:44:47.691105","Almost Certain",95,13,"","","",""
50,"2026-01-03T16:44:47.691105","Almost No Chance",3,2,"","","",""
50,"2026-01-03T16:44:47.691105","Better than Even",55,14,"","","",""
50,"2026-01-03T16:44:47.691105","Chances are Slight",15,18,"","","",""
50,"2026-01-03T16:44:47.691105","Could Happen",30,1,"","","",""
50,"2026-01-03T16:44:47.691105","Highly Likely",80,9,"","","",""
50,"2026-01-03T16:44:47.691105","Highly Unlikely",10,5,"","","",""
50,"2026-01-03T16:44:47.691105","Improbable",35,10,"","","",""
50,"2026-01-03T16:44:47.691105","Likely",65,7,"","","",""
50,"2026-01-03T16:44:47.691105","Little Chance",20,15,"","","",""
50,"2026-01-03T16:44:47.691105","May Happen",40,11,"","","",""
50,"2026-01-03T16:44:47.691105","Might Happen",25,19,"","","",""
50,"2026-01-03T16:44:47.691105","Probable",65,6,"","","",""
50,"2026-01-03T16:44:47.691105","Realistic Possibility",40,4,"","","",""
50,"2026-01-03T16:44:47.691105","Remote Chance",5,3,"","","",""
50,"2026-01-03T16:44:47.691105","Unlikely",35,8,"","","",""
50,"2026-01-03T16:44:47.691105","Very Good Chance",75,17,"","","",""
50,"2026-01-03T16:44:47.691105","Will Happen",100,12,"","","",""
51,"2026-01-03T16:44:51.363167","About Even",50,3,"","","",""
51,"2026-01-03T16:44:51.363167","Almost Certain",85,1,"","","",""
51,"2026-01-03T16:44:51.363167","Almost No Chance",4,13,"","","",""
51,"2026-01-03T16:44:51.363167","Better than Even",60,9,"","","",""
51,"2026-01-03T16:44:51.363167","Chances are Slight",2,7,"","","",""
51,"2026-01-03T16:44:51.363167","Could Happen",60,4,"","","",""
51,"2026-01-03T16:44:51.363167","Highly Likely",85,10,"","","",""
51,"2026-01-03T16:44:51.363167","Highly Unlikely",2,14,"","","",""
51,"2026-01-03T16:44:51.363167","Improbable",15,17,"","","",""
51,"2026-01-03T16:44:51.363167","Likely",70,18,"","","",""
51,"2026-01-03T16:44:51.363167","Little Chance",15,5,"","","",""
51,"2026-01-03T16:44:51.363167","May Happen",70,16,"","","",""
51,"2026-01-03T16:44:51.363167","Might Happen",80,19,"","","",""
51,"2026-01-03T16:44:51.363167","Probable",35,8,"","","",""
51,"2026-01-03T16:44:51.363167","Realistic Possibility",65,15,"","","",""
51,"2026-01-03T16:44:51.363167","Remote Chance",2,6,"","","",""
51,"2026-01-03T16:44:51.363167","Unlikely",15,11,"","","",""
51,"2026-01-03T16:44:51.363167","Very Good Chance",75,2,"","","",""
51,"2026-01-03T16:44:51.363167","Will Happen",75,12,"","","",""
55,"2026-01-03T16:48:31.719744","About Even",50,17,"","","",""
55,"2026-01-03T16:48:31.719744","Almost Certain",99,13,"","","",""
55,"2026-01-03T16:48:31.719744","Almost No Chance",1,2,"","","",""
55,"2026-01-03T16:48:31.719744","Better than Even",55,12,"","","",""
55,"2026-01-03T16:48:31.719744","Chances are Slight",2,8,"","","",""
55,"2026-01-03T16:48:31.719744","Could Happen",60,6,"","","",""
55,"2026-01-03T16:48:31.719744","Highly Likely",95,4,"","","",""
55,"2026-01-03T16:48:31.719744","Highly Unlikely",5,3,"","","",""
55,"2026-01-03T16:48:31.719744","Improbable",1,9,"","","",""
55,"2026-01-03T16:48:31.719744","Likely",80,19,"","","",""
55,"2026-01-03T16:48:31.719744","Little Chance",10,16,"","","",""
55,"2026-01-03T16:48:31.719744","May Happen",50,1,"","","",""
55,"2026-01-03T16:48:31.719744","Might Happen",50,10,"","","",""
55,"2026-01-03T16:48:31.719744","Probable",80,15,"","","",""
55,"2026-01-03T16:48:31.719744","Realistic Possibility",65,5,"","","",""
55,"2026-01-03T16:48:31.719744","Remote Chance",1,14,"","","",""
55,"2026-01-03T16:48:31.719744","Unlikely",20,18,"","","",""
55,"2026-01-03T16:48:31.719744","Very Good Chance",85,7,"","","",""
55,"2026-01-03T16:48:31.719744","Will Happen",100,11,"","","",""
59,"2026-01-03T16:49:56.879595","About Even",50,6,"","","",""
59,"2026-01-03T16:49:56.879595","Almost Certain",95,11,"","","",""
59,"2026-01-03T16:49:56.879595","Almost No Chance",2,15,"","","",""
59,"2026-01-03T16:49:56.879595","Better than Even",55,3,"","","",""
59,"2026-01-03T16:49:56.879595","Chances are Slight",10,17,"","","",""
59,"2026-01-03T16:49:56.879595","Could Happen",52,2,"","","",""
59,"2026-01-03T16:49:56.879595","Highly Likely",80,1,"","","",""
59,"2026-01-03T16:49:56.879595","Highly Unlikely",5,14,"","","",""
59,"2026-01-03T16:49:56.879595","Improbable",9,12,"","","",""
59,"2026-01-03T16:49:56.879595","Likely",65,10,"","","",""
59,"2026-01-03T16:49:56.879595","Little Chance",10,16,"","","",""
59,"2026-01-03T16:49:56.879595","May Happen",50,9,"","","",""
59,"2026-01-03T16:49:56.879595","Might Happen",65,13,"","","",""
59,"2026-01-03T16:49:56.879595","Probable",66,4,"","","",""
59,"2026-01-03T16:49:56.879595","Realistic Possibility",67,7,"","","",""
59,"2026-01-03T16:49:56.879595","Remote Chance",12,19,"","","",""
59,"2026-01-03T16:49:56.879595","Unlikely",25,5,"","","",""
59,"2026-01-03T16:49:56.879595","Very Good Chance",65,18,"","","",""
59,"2026-01-03T16:49:56.879595","Will Happen",95,8,"","","",""
65,"2026-01-03T16:53:06.063476","About Even",50,8,"","","",""
65,"2026-01-03T16:53:06.063476","Almost Certain",85,10,"","","",""
65,"2026-01-03T16:53:06.063476","Almost No Chance",2,4,"","","",""
65,"2026-01-03T16:53:06.063476","Better than Even",90,17,"","","",""
65,"2026-01-03T16:53:06.063476","Chances are Slight",3,14,"","","",""
65,"2026-01-03T16:53:06.063476","Could Happen",6,13,"","","",""
65,"2026-01-03T16:53:06.063476","Highly Likely",80,1,"","","",""
65,"2026-01-03T16:53:06.063476","Highly Unlikely",5,3,"","","",""
65,"2026-01-03T16:53:06.063476","Improbable",8,7,"","","",""
65,"2026-01-03T16:53:06.063476","Likely",85,16,"","","",""
65,"2026-01-03T16:53:06.063476","Little Chance",10,2,"","","",""
65,"2026-01-03T16:53:06.063476","May Happen",10,11,"","","",""
65,"2026-01-03T16:53:06.063476","Might Happen",5,12,"","","",""
65,"2026-01-03T16:53:06.063476","Probable",75,18,"","","",""
65,"2026-01-03T16:53:06.063476","Realistic Possibility",60,9,"","","",""
65,"2026-01-03T16:53:06.063476","Remote Chance",7,5,"","","",""
65,"2026-01-03T16:53:06.063476","Unlikely",15,15,"","","",""
65,"2026-01-03T16:53:06.063476","Very Good Chance",80,19,"","","",""
65,"2026-01-03T16:53:06.063476","Will Happen",85,6,"","","",""
67,"2026-01-03T16:54:07.287475","About Even",50,16,"","","",""
67,"2026-01-03T16:54:07.287475","Almost Certain",90,15,"","","",""
67,"2026-01-03T16:54:07.287475","Almost No Chance",3,4,"","","",""
67,"2026-01-03T16:54:07.287475","Better than Even",51,6,"","","",""
67,"2026-01-03T16:54:07.287475","Chances are Slight",15,19,"","","",""
67,"2026-01-03T16:54:07.287475","Could Happen",25,3,"","","",""
67,"2026-01-03T16:54:07.287475","Highly Likely",85,8,"","","",""
67,"2026-01-03T16:54:07.287475","Highly Unlikely",5,11,"","","",""
67,"2026-01-03T16:54:07.287475","Improbable",2,1,"","","",""
67,"2026-01-03T16:54:07.287475","Likely",65,18,"","","",""
67,"2026-01-03T16:54:07.287475","Little Chance",10,13,"","","",""
67,"2026-01-03T16:54:07.287475","May Happen",25,7,"","","",""
67,"2026-01-03T16:54:07.287475","Might Happen",30,10,"","","",""
67,"2026-01-03T16:54:07.287475","Probable",80,12,"","","",""
67,"2026-01-03T16:54:07.287475","Realistic Possibility",60,2,"","","",""
67,"2026-01-03T16:54:07.287475","Remote Chance",10,9,"","","",""
67,"2026-01-03T16:54:07.287475","Unlikely",20,5,"","","",""
67,"2026-01-03T16:54:07.287475","Very Good Chance",80,17,"","","",""
67,"2026-01-03T16:54:07.287475","Will Happen",100,14,"","","",""
70,"2026-01-03T16:54:16.182455","About Even",20,3,"","","",""
70,"2026-01-03T16:54:16.182455","Almost Certain",99,10,"","","",""
70,"2026-01-03T16:54:16.182455","Almost No Chance",3,4,"","","",""
70,"2026-01-03T16:54:16.182455","Better than Even",30,16,"","","",""
70,"2026-01-03T16:54:16.182455","Chances are Slight",40,9,"","","",""
70,"2026-01-03T16:54:16.182455","Could Happen",50,7,"","","",""
70,"2026-01-03T16:54:16.182455","Highly Likely",60,8,"","","",""
70,"2026-01-03T16:54:16.182455","Highly Unlikely",25,14,"","","",""
70,"2026-01-03T16:54:16.182455","Improbable",7,6,"","","",""
70,"2026-01-03T16:54:16.182455","Likely",70,19,"","","",""
70,"2026-01-03T16:54:16.182455","Little Chance",20,5,"","","",""
70,"2026-01-03T16:54:16.182455","May Happen",60,17,"","","",""
70,"2026-01-03T16:54:16.182455","Might Happen",50,18,"","","",""
70,"2026-01-03T16:54:16.182455","Probable",95,11,"","","",""
70,"2026-01-03T16:54:16.182455","Realistic Possibility",75,13,"","","",""
70,"2026-01-03T16:54:16.182455","Remote Chance",10,2,"","","",""
70,"2026-01-03T16:54:16.182455","Unlikely",40,15,"","","",""
70,"2026-01-03T16:54:16.182455","Very Good Chance",80,12,"","","",""
70,"2026-01-03T16:54:16.182455","Will Happen",100,1,"","","",""
76,"2026-01-03T17:01:02.596903","About Even",50,7,"","","",""
76,"2026-01-03T17:01:02.596903","Almost Certain",97,2,"","","",""
76,"2026-01-03T17:01:02.596903","Almost No Chance",2,16,"","","",""
76,"2026-01-03T17:01:02.596903","Better than Even",60,9,"","","",""
76,"2026-01-03T17:01:02.596903","Chances are Slight",5,8,"","","",""
76,"2026-01-03T17:01:02.596903","Could Happen",10,6,"","","",""
76,"2026-01-03T17:01:02.596903","Highly Likely",90,12,"","","",""
76,"2026-01-03T17:01:02.596903","Highly Unlikely",10,13,"","","",""
76,"2026-01-03T17:01:02.596903","Improbable",5,17,"","","",""
76,"2026-01-03T17:01:02.596903","Likely",90,18,"","","",""
76,"2026-01-03T17:01:02.596903","Little Chance",10,19,"","","",""
76,"2026-01-03T17:01:02.596903","May Happen",20,5,"","","",""
76,"2026-01-03T17:01:02.596903","Might Happen",10,15,"","","",""
76,"2026-01-03T17:01:02.596903","Probable",66,4,"","","",""
76,"2026-01-03T17:01:02.596903","Realistic Possibility",30,14,"","","",""
76,"2026-01-03T17:01:02.596903","Remote Chance",3,3,"","","",""
76,"2026-01-03T17:01:02.596903","Unlikely",3,11,"","","",""
76,"2026-01-03T17:01:02.596903","Very Good Chance",90,1,"","","",""
76,"2026-01-03T17:01:02.596903","Will Happen",99,10,"","","",""
77,"2026-01-03T17:01:56.477000","About Even",50,4,"","","",""
77,"2026-01-03T17:01:56.477000","Almost Certain",95,10,"","","",""
77,"2026-01-03T17:01:56.477000","Almost No Chance",1,13,"","","",""
77,"2026-01-03T17:01:56.477000","Better than Even",60,9,"","","",""
77,"2026-01-03T17:01:56.477000","Chances are Slight",5,11,"","","",""
77,"2026-01-03T17:01:56.477000","Could Happen",20,18,"","","",""
77,"2026-01-03T17:01:56.477000","Highly Likely",90,6,"","","",""
77,"2026-01-03T17:01:56.477000","Highly Unlikely",2,16,"","","",""
77,"2026-01-03T17:01:56.477000","Improbable",10,8,"","","",""
77,"2026-01-03T17:01:56.477000","Likely",75,3,"","","",""
77,"2026-01-03T17:01:56.477000","Little Chance",5,5,"","","",""
77,"2026-01-03T17:01:56.477000","May Happen",25,7,"","","",""
77,"2026-01-03T17:01:56.477000","Might Happen",10,15,"","","",""
77,"2026-01-03T17:01:56.477000","Probable",70,2,"","","",""
77,"2026-01-03T17:01:56.477000","Realistic Possibility",30,14,"","","",""
77,"2026-01-03T17:01:56.477000","Remote Chance",2,1,"","","",""
77,"2026-01-03T17:01:56.477000","Unlikely",30,17,"","","",""
77,"2026-01-03T17:01:56.477000","Very Good Chance",80,19,"","","",""
77,"2026-01-03T17:01:56.477000","Will Happen",100,12,"","","",""
78,"2026-01-03T17:02:03.303791","About Even",50,12,"","","",""
78,"2026-01-03T17:02:03.303791","Almost Certain",95,11,"","","",""
78,"2026-01-03T17:02:03.303791","Almost No Chance",2,18,"","","",""
78,"2026-01-03T17:02:03.303791","Better than Even",60,7,"","","",""
78,"2026-01-03T17:02:03.303791","Chances are Slight",5,4,"","","",""
78,"2026-01-03T17:02:03.303791","Could Happen",55,14,"","","",""
78,"2026-01-03T17:02:03.303791","Highly Likely",90,16,"","","",""
78,"2026-01-03T17:02:03.303791","Highly Unlikely",10,17,"","","",""
78,"2026-01-03T17:02:03.303791","Improbable",30,10,"","","",""
78,"2026-01-03T17:02:03.303791","Likely",80,1,"","","",""
78,"2026-01-03T17:02:03.303791","Little Chance",10,13,"","","",""
78,"2026-01-03T17:02:03.303791","May Happen",60,3,"","","",""
78,"2026-01-03T17:02:03.303791","Might Happen",60,9,"","","",""
78,"2026-01-03T17:02:03.303791","Probable",90,8,"","","",""
78,"2026-01-03T17:02:03.303791","Realistic Possibility",75,6,"","","",""
78,"2026-01-03T17:02:03.303791","Remote Chance",5,19,"","","",""
78,"2026-01-03T17:02:03.303791","Unlikely",35,2,"","","",""
78,"2026-01-03T17:02:03.303791","Very Good Chance",85,5,"","","",""
78,"2026-01-03T17:02:03.303791","Will Happen",99,15,"","","",""
81,"2026-01-03T17:02:44.182261","About Even",50,16,"","","",""
81,"2026-01-03T17:02:44.182261","Almost Certain",99,14,"","","",""
81,"2026-01-03T17:02:44.182261","Almost No Chance",1,2,"","","",""
81,"2026-01-03T17:02:44.182261","Better than Even",52,9,"","","",""
81,"2026-01-03T17:02:44.182261","Chances are Slight",12,7,"","","",""
81,"2026-01-03T17:02:44.182261","Could Happen",40,13,"","","",""
81,"2026-01-03T17:02:44.182261","Highly Likely",85,3,"","","",""
81,"2026-01-03T17:02:44.182261","Highly Unlikely",10,12,"","","",""
81,"2026-01-03T17:02:44.182261","Improbable",5,1,"","","",""
81,"2026-01-03T17:02:44.182261","Likely",75,11,"","","",""
81,"2026-01-03T17:02:44.182261","Little Chance",8,8,"","","",""
81,"2026-01-03T17:02:44.182261","May Happen",30,18,"","","",""
81,"2026-01-03T17:02:44.182261","Might Happen",33,4,"","","",""
81,"2026-01-03T17:02:44.182261","Probable",50,5,"","","",""
81,"2026-01-03T17:02:44.182261","Realistic Possibility",60,17,"","","",""
81,"2026-01-03T17:02:44.182261","Remote Chance",5,15,"","","",""
81,"2026-01-03T17:02:44.182261","Unlikely",5,19,"","","",""
81,"2026-01-03T17:02:44.182261","Very Good Chance",70,10,"","","",""
81,"2026-01-03T17:02:44.182261","Will Happen",99,6,"","","",""
83,"2026-01-03T17:03:03.701004","About Even",50,13,"","","",""
83,"2026-01-03T17:03:03.701004","Almost Certain",95,2,"","","",""
83,"2026-01-03T17:03:03.701004","Almost No Chance",3,17,"","","",""
83,"2026-01-03T17:03:03.701004","Better than Even",60,16,"","","",""
83,"2026-01-03T17:03:03.701004","Chances are Slight",5,9,"","","",""
83,"2026-01-03T17:03:03.701004","Could Happen",15,8,"","","",""
83,"2026-01-03T17:03:03.701004","Highly Likely",90,12,"","","",""
83,"2026-01-03T17:03:03.701004","Highly Unlikely",4,14,"","","",""
83,"2026-01-03T17:03:03.701004","Improbable",5,11,"","","",""
83,"2026-01-03T17:03:03.701004","Likely",70,18,"","","",""
83,"2026-01-03T17:03:03.701004","Little Chance",10,10,"","","",""
83,"2026-01-03T17:03:03.701004","May Happen",8,19,"","","",""
83,"2026-01-03T17:03:03.701004","Might Happen",20,5,"","","",""
83,"2026-01-03T17:03:03.701004","Probable",70,6,"","","",""
83,"2026-01-03T17:03:03.701004","Realistic Possibility",70,15,"","","",""
83,"2026-01-03T17:03:03.701004","Remote Chance",5,7,"","","",""
83,"2026-01-03T17:03:03.701004","Unlikely",15,1,"","","",""
83,"2026-01-03T17:03:03.701004","Very Good Chance",75,3,"","","",""
83,"2026-01-03T17:03:03.701004","Will Happen",99,4,"","","",""
84,"2026-01-03T17:03:56.080084","About Even",50,14,"","","",""
84,"2026-01-03T17:03:56.080084","Almost Certain",99,4,"","","",""
84,"2026-01-03T17:03:56.080084","Almost No Chance",1,18,"","","",""
84,"2026-01-03T17:03:56.080084","Better than Even",60,17,"","","",""
84,"2026-01-03T17:03:56.080084","Chances are Slight",10,8,"","","",""
84,"2026-01-03T17:03:56.080084","Could Happen",60,13,"","","",""
84,"2026-01-03T17:03:56.080084","Highly Likely",99,11,"","","",""
84,"2026-01-03T17:03:56.080084","Highly Unlikely",1,10,"","","",""
84,"2026-01-03T17:03:56.080084","Improbable",0,1,"","","",""
84,"2026-01-03T17:03:56.080084","Likely",80,12,"","","",""
84,"2026-01-03T17:03:56.080084","Little Chance",10,2,"","","",""
84,"2026-01-03T17:03:56.080084","May Happen",50,9,"","","",""
84,"2026-01-03T17:03:56.080084","Might Happen",50,7,"","","",""
84,"2026-01-03T17:03:56.080084","Probable",70,5,"","","",""
84,"2026-01-03T17:03:56.080084","Realistic Possibility",75,16,"","","",""
84,"2026-01-03T17:03:56.080084","Remote Chance",1,19,"","","",""
84,"2026-01-03T17:03:56.080084","Unlikely",10,3,"","","",""
84,"2026-01-03T17:03:56.080084","Very Good Chance",90,6,"","","",""
84,"2026-01-03T17:03:56.080084","Will Happen",100,15,"","","",""
88,"2026-01-03T17:06:07.900898","About Even",50,6,"","","",""
88,"2026-01-03T17:06:07.900898","Almost Certain",98,9,"","","",""
88,"2026-01-03T17:06:07.900898","Almost No Chance",2,10,"","","",""
88,"2026-01-03T17:06:07.900898","Better than Even",60,18,"","","",""
88,"2026-01-03T17:06:07.900898","Chances are Slight",5,14,"","","",""
88,"2026-01-03T17:06:07.900898","Could Happen",30,2,"","","",""
88,"2026-01-03T17:06:07.900898","Highly Likely",80,12,"","","",""
88,"2026-01-03T17:06:07.900898","Highly Unlikely",10,16,"","","",""
88,"2026-01-03T17:06:07.900898","Improbable",10,19,"","","",""
88,"2026-01-03T17:06:07.900898","Likely",75,1,"","","",""
88,"2026-01-03T17:06:07.900898","Little Chance",5,3,"","","",""
88,"2026-01-03T17:06:07.900898","May Happen",30,11,"","","",""
88,"2026-01-03T17:06:07.900898","Might Happen",40,15,"","","",""
88,"2026-01-03T17:06:07.900898","Probable",80,4,"","","",""
88,"2026-01-03T17:06:07.900898","Realistic Possibility",40,13,"","","",""
88,"2026-01-03T17:06:07.900898","Remote Chance",5,8,"","","",""
88,"2026-01-03T17:06:07.900898","Unlikely",30,5,"","","",""
88,"2026-01-03T17:06:07.900898","Very Good Chance",90,7,"","","",""
88,"2026-01-03T17:06:07.900898","Will Happen",100,17,"","","",""
91,"2026-01-03T17:09:15.862857","About Even",50,19,"","","",""
91,"2026-01-03T17:09:15.862857","Almost Certain",95,6,"","","",""
91,"2026-01-03T17:09:15.862857","Almost No Chance",10,2,"","","",""
91,"2026-01-03T17:09:15.862857","Better than Even",70,1,"","","",""
91,"2026-01-03T17:09:15.862857","Chances are Slight",50,10,"","","",""
91,"2026-01-03T17:09:15.862857","Could Happen",65,18,"","","",""
91,"2026-01-03T17:09:15.862857","Highly Likely",80,12,"","","",""
91,"2026-01-03T17:09:15.862857","Highly Unlikely",20,16,"","","",""
91,"2026-01-03T17:09:15.862857","Improbable",20,11,"","","",""
91,"2026-01-03T17:09:15.862857","Likely",80,4,"","","",""
91,"2026-01-03T17:09:15.862857","Little Chance",50,9,"","","",""
91,"2026-01-03T17:09:15.862857","May Happen",55,5,"","","",""
91,"2026-01-03T17:09:15.862857","Might Happen",65,17,"","","",""
91,"2026-01-03T17:09:15.862857","Probable",75,14,"","","",""
91,"2026-01-03T17:09:15.862857","Realistic Possibility",80,7,"","","",""
91,"2026-01-03T17:09:15.862857","Remote Chance",70,8,"","","",""
91,"2026-01-03T17:09:15.862857","Unlikely",40,3,"","","",""
91,"2026-01-03T17:09:15.862857","Very Good Chance",90,13,"","","",""
91,"2026-01-03T17:09:15.862857","Will Happen",95,15,"","","",""
94,"2026-01-03T17:17:19.963707","About Even",50,3,"","","",""
94,"2026-01-03T17:17:19.963707","Almost Certain",99,13,"","","",""
94,"2026-01-03T17:17:19.963707","Almost No Chance",2,15,"","","",""
94,"2026-01-03T17:17:19.963707","Better than Even",55,6,"","","",""
94,"2026-01-03T17:17:19.963707","Chances are Slight",15,18,"","","",""
94,"2026-01-03T17:17:19.963707","Could Happen",70,2,"","","",""
94,"2026-01-03T17:17:19.963707","Highly Likely",98,10,"","","",""
94,"2026-01-03T17:17:19.963707","Highly Unlikely",5,17,"","","",""
94,"2026-01-03T17:17:19.963707","Improbable",5,8,"","","",""
94,"2026-01-03T17:17:19.963707","Likely",90,16,"","","",""
94,"2026-01-03T17:17:19.963707","Little Chance",10,5,"","","",""
